Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
2008,AL,Sal Fasano,36,CLE,15,54,46,5,12,4,0,0,6,3,17,0.261,0.34,0.348,0.687,16
2008,AL,Scott Feldman,25,TEX,2,3,3,0,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1
2008,AL,Josh Fields,25,CHW,14,35,32,3,5,1,0,0,2,3,17,0.156,0.229,0.188,0.416,6
2008,AL,Chone Figgins,30,LAA,116,520,453,72,125,14,1,1,22,62,80,0.276,0.367,0.318,0.685,144
2008,AL,Jeff Fiorentino,25,OAK,2,1,1,0,1,0,0,0,1,0,0,1,1,1,2,1
2008,AL,Cliff Floyd,35,TBR,80,284,246,32,66,13,0,11,39,28,58,0.268,0.349,0.455,0.804,112
2008,AL,Gavin Floyd,25,CHW,2,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Casey Fossum,30,DET,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Keith Foulke,35,OAK,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ben Francisco,26,CLE,121,499,447,65,119,32,0,15,54,40,86,0.266,0.332,0.438,0.77,196
2008,AL,Frank Francisco,28,TEX,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jason Frasor,30,TOR,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jeff Fulchino,28,KCR,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Kason Gabbard,26,TEX,2,4,4,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1
2008,AL,Armando Galarraga,26,DET,2,6,2,2,0,0,0,0,0,3,1,0,0.6,0,0.6,0
2008,AL,Brett Gardner,24,NYY,42,141,127,18,29,5,2,0,16,8,30,0.228,0.283,0.299,0.582,38
2008,AL,Ryan Garko,27,CLE,141,563,495,61,135,21,1,14,90,45,86,0.273,0.346,0.404,0.75,200
2008,AL,Jon Garland,28,LAA,1,3,2,0,0,0,0,0,1,1,0,0,0.333,0,0.333,0
2008,AL,Matt Garza,24,TBR,2,6,4,0,0,0,0,0,0,1,3,0,0.2,0,0.2,0
2008,AL,Joey Gathright,27,KCR,105,315,279,41,71,3,1,0,22,20,40,0.254,0.311,0.272,0.584,76
2008,AL,Chad Gaudin,25,OAK,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Esteban German,30,KCR,89,242,216,30,53,14,3,0,22,18,42,0.245,0.303,0.338,0.64,73
2008,AL,Chris Getz,24,CHW,10,7,7,2,2,0,0,0,1,0,1,0.286,0.286,0.286,0.571,2
2008,AL,Jason Giambi,37,NYY,145,565,458,68,113,19,1,32,96,76,111,0.247,0.373,0.502,0.876,230
2008,AL,Dan Giese,31,NYY,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ross Gload,32,KCR,122,418,388,46,106,18,1,3,37,23,39,0.273,0.317,0.348,0.664,135
2008,AL,Gary Glover,31,TBR,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jimmy Gobble,26,KCR,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jonny Gomes,27,TBR,77,177,154,23,28,5,1,8,21,15,46,0.182,0.282,0.383,0.666,59
2008,AL,Carlos Gomez,22,MIN,153,614,577,79,149,24,7,7,59,25,142,0.258,0.296,0.36,0.657,208
2008,AL,Alberto Gonzalez,25,NYY,28,58,52,4,9,2,0,0,1,4,8,0.173,0.232,0.212,0.444,11
2008,AL,Andy Gonzalez,26,CLE,10,30,24,3,5,0,0,1,2,6,5,0.208,0.367,0.333,0.7,8
2008,AL,Carlos Gonzalez,22,OAK,85,316,302,31,73,22,1,4,26,13,81,0.242,0.273,0.361,0.634,109
2008,AL,Alex Gordon,24,KCR,134,571,493,72,128,35,1,16,59,66,120,0.26,0.351,0.432,0.783,213
2008,AL,Curtis Granderson,27,DET,141,629,553,112,155,26,13,22,66,71,111,0.28,0.365,0.494,0.858,273
2008,AL,Sean Green,29,SEA,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Zack Greinke,24,KCR,3,8,7,0,2,1,0,0,0,0,1,0.286,0.286,0.429,0.714,3
2008,AL,Ken Griffey Jr.,38,CHW,41,150,131,16,34,10,0,3,18,17,25,0.26,0.347,0.405,0.751,53
2008,AL,Gabe Gross,28,TBR,127,345,302,40,73,13,3,13,38,40,75,0.242,0.333,0.434,0.767,131
2008,AL,Mark Grudzielanek,38,KCR,86,360,331,36,99,24,0,3,24,19,41,0.299,0.345,0.399,0.743,132
2008,AL,Eddie Guardado,37,TEX,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Vladimir Guerrero,33,LAA,143,600,541,85,164,31,3,27,91,51,77,0.303,0.365,0.521,0.886,282
2008,AL,Matt Guerrier,29,MIN,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Carlos Guillen,32,DET,113,489,420,68,120,29,2,10,54,60,67,0.286,0.376,0.436,0.811,183
2008,AL,Jose Guillen,32,KCR,153,633,598,66,158,42,1,20,97,23,106,0.264,0.3,0.438,0.738,262
2008,AL,Jeremy Guthrie,29,BAL,3,5,5,0,1,1,0,0,0,0,3,0.2,0.2,0.4,0.6,2
2008,AL,Franklin Gutierrez,25,CLE,134,440,399,54,99,26,2,8,41,27,87,0.248,0.307,0.383,0.691,153
2008,AL,Travis Hafner,31,CLE,57,234,198,21,39,10,0,5,24,27,55,0.197,0.305,0.323,0.628,64
2008,AL,Toby Hall,32,CHW,41,136,127,7,33,3,0,2,7,6,19,0.26,0.304,0.331,0.634,42
2008,AL,Roy Halladay,31,TOR,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Josh Hamilton,27,TEX,156,704,624,98,190,35,5,32,130,64,126,0.304,0.371,0.53,0.901,331
2008,AL,Jason Hammel,25,TBR,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jack Hannahan,28,OAK,143,501,436,48,95,27,0,9,47,55,131,0.218,0.305,0.342,0.647,149
2008,AL,Craig Hansen,24,BOS,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Rich Harden,26,OAK,2,5,4,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1
2008,AL,Brendan Harris,27,MIN,130,490,434,57,115,29,3,7,49,39,98,0.265,0.327,0.394,0.721,171
2008,AL,LaTroy Hawkins,35,NYY,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Nathan Haynes,28,TBR,20,47,44,3,10,0,0,0,3,3,12,0.227,0.277,0.227,0.504,10
2008,AL,Felix Hernandez,22,SEA,1,2,1,1,1,0,0,1,4,0,0,1,1,4,5,4
2008,AL,Livan Hernandez,33,MIN,1,3,2,0,1,0,0,0,1,0,0,0.5,0.5,0.5,1,1
2008,AL,Luis Hernandez,24,BAL,36,91,79,9,19,1,0,0,3,7,11,0.241,0.295,0.253,0.549,20
2008,AL,Michel Hernandez,29,TBR,5,15,15,2,3,0,0,0,0,0,3,0.2,0.2,0.2,0.4,3
2008,AL,Ramon Hernandez,32,BAL,133,507,463,49,119,22,1,15,65,32,62,0.257,0.308,0.406,0.714,188
2008,AL,Roberto Hernandez,27,CLE,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Mike Hessman,30,DET,12,31,27,6,8,1,0,5,7,2,9,0.296,0.387,0.889,1.276,24
2008,AL,Aaron Hill,26,TOR,55,229,205,19,54,14,0,2,20,16,31,0.263,0.324,0.361,0.685,74
2008,AL,Eric Hinske,30,TBR,133,432,381,59,94,21,1,20,60,47,88,0.247,0.333,0.465,0.798,177
2008,AL,Luke Hochevar,24,KCR,1,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Michael Hollimon,26,DET,11,25,23,4,6,2,1,1,2,1,6,0.261,0.28,0.565,0.845,13
2008,AL,J.P. Howell,25,TBR,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Aubrey Huff,31,BAL,154,661,598,96,182,48,2,32,108,53,89,0.304,0.36,0.552,0.912,330
2008,AL,Tug Hulett,25,SEA,30,56,49,2,11,1,0,1,2,5,17,0.224,0.309,0.306,0.615,15
2008,AL,Torii Hunter,32,LAA,146,608,551,85,153,37,2,21,78,50,108,0.278,0.344,0.466,0.81,257
2008,AL,Eric Hurley,22,TEX,1,2,2,0,1,0,0,0,0,0,1,0.5,0.5,0.5,1,1
2008,AL,Raul Ibanez,36,SEA,162,707,635,85,186,43,3,23,110,64,110,0.293,0.358,0.479,0.837,304
2008,AL,Kei Igawa,28,NYY,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Brandon Inge,31,DET,113,407,347,41,71,16,4,11,51,43,94,0.205,0.303,0.369,0.672,128
2008,AL,Joe Inglett,30,TOR,109,385,344,45,102,15,7,3,39,28,43,0.297,0.355,0.407,0.762,140
2008,AL,Akinori Iwamura,29,TBR,152,707,627,91,172,30,9,6,48,70,131,0.274,0.349,0.38,0.729,238
2008,AL,Maicer Izturis,27,LAA,79,321,290,44,78,14,2,3,37,26,27,0.269,0.329,0.362,0.691,105
2008,AL,Edwin Jackson,24,TBR,2,5,4,0,0,0,0,0,0,1,1,0,0.2,0,0.2,0
2008,AL,John Jaso,24,TBR,5,10,10,2,2,0,0,0,0,0,2,0.2,0.2,0.2,0.4,2
2008,AL,Bobby Jenks,27,CHW,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Derek Jeter,34,NYY,150,668,596,88,179,25,3,11,69,52,85,0.3,0.363,0.408,0.771,243
2008,AL,Charlton Jimerson,28,SEA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Kenji Johjima,32,SEA,112,409,379,29,86,19,0,7,39,19,33,0.227,0.277,0.332,0.609,126
2008,AL,Dan Johnson,28,OAK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Dan Johnson,28,TBR,10,28,25,3,5,0,0,2,4,3,7,0.2,0.286,0.44,0.726,11
2008,AL,Elliot Johnson,24,TBR,7,19,19,0,3,0,0,0,0,0,7,0.158,0.158,0.158,0.316,3
2008,AL,Jim Johnson,25,BAL,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Rob Johnson,25,SEA,14,32,31,2,4,0,0,1,2,0,6,0.129,0.129,0.226,0.355,7
2008,AL,Adam Jones,22,BAL,132,514,477,61,129,21,7,9,57,23,108,0.27,0.311,0.4,0.711,191
2008,AL,Jacque Jones,33,DET,24,90,79,10,13,2,1,1,5,8,18,0.165,0.244,0.253,0.498,20
2008,AL,Todd Jones,40,DET,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ryan Jorgensen,29,MIN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Matthew Joyce,23,DET,92,277,242,40,61,16,3,12,33,31,65,0.252,0.339,0.492,0.831,119
2008,AL,Jorge Julio,29,CLE,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Kila Ka'aihue,24,KCR,12,24,21,4,6,0,0,1,1,3,2,0.286,0.375,0.429,0.804,9
2008,AL,Scott Kazmir,24,TBR,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Howie Kendrick,24,LAA,92,361,340,43,104,26,2,3,37,12,58,0.306,0.333,0.421,0.754,143
2008,AL,Ian Kinsler,26,TEX,121,583,518,102,165,41,4,18,71,45,67,0.319,0.375,0.517,0.892,268
2008,AL,Masahide Kobayashi,34,CLE,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Paul Konerko,32,CHW,122,514,438,59,105,19,1,22,62,65,80,0.24,0.344,0.438,0.783,192
2008,AL,Bobby Korecky,28,MIN,2,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
2008,AL,Casey Kotchman,25,LAA,100,398,373,47,107,24,0,12,54,18,23,0.287,0.327,0.448,0.774,167
2008,AL,Mark Kotsay,32,BOS,22,91,84,6,19,8,1,0,12,7,11,0.226,0.286,0.345,0.631,29
2008,AL,George Kottaras,25,BOS,3,5,5,1,1,1,0,0,0,0,2,0.2,0.2,0.4,0.6,2
2008,AL,Jason Kubel,26,MIN,141,517,463,74,126,22,5,20,78,47,91,0.272,0.335,0.471,0.805,218
2008,AL,John Lackey,29,LAA,2,6,6,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Aaron Laffey,23,CLE,1,2,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1,1
2008,AL,Bryan LaHair,25,SEA,45,150,136,15,34,4,0,3,10,13,40,0.25,0.315,0.346,0.661,47
2008,AL,Gerald Laird,28,TEX,95,381,344,54,95,24,0,6,41,23,63,0.276,0.329,0.398,0.727,137
2008,AL,Mike Lamb,32,MIN,81,261,236,20,55,12,3,1,32,17,32,0.233,0.276,0.322,0.598,76
2008,AL,Jeff Larish,25,DET,42,111,104,12,27,6,0,2,16,7,34,0.26,0.306,0.375,0.681,39
2008,AL,Cliff Lee,29,CLE,2,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0
2008,AL,Jon Lester,24,BOS,2,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Jensen Lewis,24,CLE,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Adam Lind,24,TOR,88,349,326,48,92,16,4,9,40,16,59,0.282,0.316,0.439,0.755,143
2008,AL,Scott Linebrink,31,CHW,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jesse Litsch,23,TOR,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Radhames Liz,24,BAL,2,6,6,1,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Boone Logan,23,CHW,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Evan Longoria,22,TBR,122,508,448,67,122,31,2,27,85,46,122,0.272,0.343,0.531,0.874,238
2008,AL,Aquilino Lopez,33,DET,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Javier Lopez,30,BOS,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Jose Lopez,24,SEA,159,687,644,80,191,41,1,17,89,27,67,0.297,0.322,0.443,0.764,285
2008,AL,Mark Lowe,25,SEA,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Mike Lowell,34,BOS,113,468,419,58,115,27,0,17,73,38,61,0.274,0.338,0.461,0.798,193
2008,AL,Jed Lowrie,24,BOS,81,306,260,34,67,25,3,2,46,35,68,0.258,0.339,0.4,0.739,104
2008,AL,Julio Lugo,32,BOS,82,307,261,27,70,13,0,1,22,34,51,0.268,0.355,0.33,0.685,86
2008,AL,Hector Luna,28,TOR,2,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
2008,AL,Matt Macri,26,MIN,18,36,34,3,11,1,0,1,4,2,10,0.324,0.361,0.441,0.802,15
2008,AL,Ron Mahay,37,KCR,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Mitch Maier,26,KCR,34,97,91,9,26,1,1,0,9,2,18,0.286,0.316,0.319,0.634,29
2008,AL,Shaun Marcum,26,TOR,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Nick Markakis,24,BAL,157,697,595,106,182,48,1,20,87,99,113,0.306,0.406,0.491,0.897,292
2008,AL,Andy Marte,24,CLE,80,257,235,21,52,11,1,3,17,14,52,0.221,0.268,0.315,0.583,74
2008,AL,Victor Martinez,29,CLE,73,294,266,30,74,17,0,2,35,24,32,0.278,0.337,0.365,0.701,97
2008,AL,Nick Masset,26,CHW,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Justin Masterson,23,BOS,2,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0
2008,AL,Doug Mathis,25,TEX,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jeff Mathis,25,LAA,94,328,283,35,55,8,0,9,42,30,90,0.194,0.275,0.318,0.593,90
2008,AL,Hideki Matsui,34,NYY,93,378,337,43,99,17,0,9,45,38,47,0.294,0.37,0.424,0.795,143
2008,AL,Daisuke Matsuzaka,27,BOS,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Gary Matthews,33,LAA,127,477,426,53,103,19,3,8,46,45,95,0.242,0.319,0.357,0.675,152
2008,AL,Joe Mauer,25,MIN,146,633,536,98,176,31,4,9,85,84,50,0.328,0.413,0.451,0.864,242
2008,AL,Bob McCrory,26,BAL,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,John McDonald,33,TOR,84,207,186,21,39,8,0,1,18,10,25,0.21,0.255,0.269,0.524,50
2008,AL,Dustin McGowan,26,TOR,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Gil Meche,29,KCR,1,4,4,1,1,0,0,0,1,0,1,0.25,0.25,0.25,0.5,1
2008,AL,Adam Melhuse,36,TEX,8,22,20,1,4,0,0,0,1,2,11,0.2,0.273,0.2,0.473,4
2008,AL,Kevin Mench,30,TOR,51,131,115,18,28,11,1,0,10,14,18,0.243,0.321,0.357,0.677,41
2008,AL,Luis Mendoza,24,TEX,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Travis Metcalf,25,TEX,23,61,56,11,13,2,0,6,14,3,12,0.232,0.279,0.589,0.868,33
2008,AL,Jason Michaels,32,CLE,21,67,58,3,12,4,0,0,9,4,13,0.207,0.258,0.276,0.533,16
2008,AL,Kevin Millar,36,BAL,145,610,531,73,124,25,0,20,72,71,93,0.234,0.323,0.394,0.717,209
2008,AL,Trever Miller,35,TBR,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Kevin Millwood,33,TEX,3,6,4,1,1,1,0,0,0,1,2,0.25,0.4,0.5,0.9,2
2008,AL,Zach Miner,26,DET,6,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Juan Miranda,25,NYY,5,14,10,2,4,1,0,0,1,2,4,0.4,0.5,0.5,1,5
2008,AL,Chad Moeller,33,NYY,41,103,91,13,21,6,0,1,9,7,18,0.231,0.311,0.33,0.64,30
2008,AL,Jose Molina,33,NYY,100,297,268,32,58,17,0,3,18,12,52,0.216,0.263,0.313,0.576,84
2008,AL,Craig Monroe,31,MIN,58,179,163,22,33,9,0,8,29,16,48,0.202,0.274,0.405,0.679,66
2008,AL,Luis Montanez,26,BAL,38,117,112,18,33,6,1,3,14,4,20,0.295,0.316,0.446,0.763,50
2008,AL,Scott Moore,24,BAL,4,9,8,1,1,0,0,1,1,1,3,0.125,0.222,0.5,0.722,4
2008,AL,Melvin Mora,36,BAL,135,570,513,77,146,29,2,23,104,37,70,0.285,0.342,0.483,0.826,248
2008,AL,Kendrys Morales,25,LAA,27,66,61,7,13,2,0,3,8,4,7,0.213,0.273,0.393,0.666,24
2008,AL,Justin Morneau,27,MIN,163,712,623,97,187,47,4,23,129,76,85,0.3,0.374,0.499,0.873,311
2008,AL,Brandon Morrow,23,SEA,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Mike Morse,26,SEA,5,11,9,0,2,1,0,0,0,1,4,0.222,0.364,0.333,0.697,3
2008,AL,Brandon Moss,24,BOS,34,86,78,7,23,5,1,2,11,6,25,0.295,0.337,0.462,0.799,36
2008,AL,David Murphy,26,TEX,108,454,415,64,114,28,3,15,74,31,70,0.275,0.321,0.465,0.786,193
2008,AL,Donnie Murphy,25,OAK,46,117,103,10,19,3,0,3,13,11,38,0.184,0.274,0.301,0.574,31
2008,AL,Matt Murton,26,OAK,9,31,30,1,3,1,0,0,2,1,7,0.1,0.129,0.133,0.262,4
2008,AL,Mike Mussina,39,NYY,2,5,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1
2008,AL,Xavier Nady,29,NYY,59,247,228,26,61,11,0,12,40,14,48,0.268,0.32,0.474,0.794,108
2008,AL,Mike Napoli,26,LAA,78,274,227,39,62,9,1,20,49,35,70,0.273,0.374,0.586,0.96,133
2008,AL,Joe Nathan,33,MIN,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Dioner Navarro,24,TBR,120,470,427,43,126,27,0,7,54,34,49,0.295,0.349,0.407,0.757,174
2008,AL,Jeff Niemann,25,TBR,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Greg Norton,35,SEA,6,18,16,2,7,2,0,0,4,2,4,0.438,0.5,0.563,1.063,9
2008,AL,Darren O'Day,25,LAA,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ross Ohlendorf,25,NYY,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Hideki Okajima,32,BOS,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Darren Oliver,37,LAA,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Miguel Olivo,29,KCR,84,317,306,29,78,22,0,12,41,7,82,0.255,0.278,0.444,0.722,136
2008,AL,Garrett Olson,24,BAL,2,5,3,1,1,0,0,0,1,0,0,0.333,0.25,0.333,0.583,1
2008,AL,Magglio Ordonez,34,DET,146,623,561,72,178,32,2,21,103,53,76,0.317,0.376,0.494,0.869,277
2008,AL,David Ortiz,32,BOS,109,491,416,74,110,30,1,23,89,70,74,0.264,0.369,0.507,0.877,211
2008,AL,Lyle Overbay,31,TOR,158,630,544,74,147,32,2,15,69,74,116,0.27,0.358,0.419,0.777,228
2008,AL,Juan Carlos Oviedo,26,KCR,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jerry Owens,27,CHW,12,17,16,1,4,0,0,0,1,0,4,0.25,0.25,0.25,0.5,4
2008,AL,Pablo Ozuna,33,CHW,32,69,64,5,18,3,0,0,6,2,3,0.281,0.313,0.328,0.642,21
2008,AL,Vicente Padilla,30,TEX,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AL,Jonathan Papelbon,27,BOS,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Eric Patterson,25,OAK,30,104,92,11,16,3,0,0,8,12,24,0.174,0.269,0.207,0.476,19
2008,AL,Jay Payton,35,BAL,127,364,338,41,82,10,2,7,41,22,53,0.243,0.291,0.346,0.637,117
2008,AL,Dustin Pedroia,24,BOS,157,726,653,118,213,54,2,17,83,50,52,0.326,0.376,0.493,0.869,322
2008,AL,Carlos Pena,30,TBR,139,607,490,76,121,24,2,31,102,96,166,0.247,0.377,0.494,0.871,242
2008,AL,Tony Pena,27,KCR,95,235,225,22,38,4,1,1,14,6,49,0.169,0.189,0.209,0.398,47
2008,AL,Cliff Pennington,24,OAK,36,117,99,14,24,5,0,0,9,13,18,0.242,0.339,0.293,0.632,29
2008,AL,Jhonny Peralta,26,CLE,154,664,605,104,167,42,4,23,89,48,126,0.276,0.331,0.473,0.804,286
2008,AL,Troy Percival,38,TBR,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Fernando Perez,25,TBR,23,72,60,18,15,2,0,3,8,8,16,0.25,0.348,0.433,0.781,26
2008,AL,Rafael Perez,26,CLE,6,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Glen Perkins,25,MIN,2,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Gregorio Petit,23,OAK,14,25,23,4,8,2,0,0,0,2,9,0.348,0.4,0.435,0.835,10
2008,AL,Andy Pettitte,36,NYY,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Paul Phillips,31,CHW,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,A.J. Pierzynski,31,CHW,134,570,534,66,150,31,1,13,60,19,71,0.281,0.312,0.416,0.728,222
2008,AL,Placido Polanco,32,DET,141,629,580,90,178,34,3,8,58,35,43,0.307,0.35,0.417,0.768,242
2008,AL,Sidney Ponson,31,NYY,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Jorge Posada,36,NYY,51,195,168,18,45,13,1,3,22,24,38,0.268,0.364,0.411,0.775,69
2008,AL,Jason Pridie,24,MIN,10,6,4,3,0,0,0,0,0,1,1,0,0.2,0,0.2,0
2008,AL,Nick Punto,30,MIN,99,377,338,43,96,19,4,2,28,32,57,0.284,0.344,0.382,0.726,129
2008,AL,David Purcey,26,TOR,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,J.J. Putz,31,SEA,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Carlos Quentin,25,CHW,130,569,480,96,138,26,1,36,100,66,80,0.288,0.394,0.571,0.965,274
2008,AL,Robb Quinlan,31,LAA,68,181,164,15,43,1,2,1,11,14,28,0.262,0.326,0.311,0.637,51
2008,AL,Guillermo Quiroz,26,BAL,56,149,134,12,25,5,0,2,14,12,34,0.187,0.259,0.269,0.527,36
2008,AL,Ryan Raburn,27,DET,92,199,182,26,43,10,1,4,20,16,49,0.236,0.298,0.368,0.666,67
2008,AL,Alexei Ramirez,26,CHW,136,509,480,65,139,22,2,21,77,18,61,0.29,0.317,0.475,0.792,228
2008,AL,Edwar Ramirez,27,NYY,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Manny Ramirez,36,BOS,100,425,365,66,109,22,1,20,68,52,86,0.299,0.398,0.529,0.926,193
2008,AL,Max Ramirez,23,TEX,17,55,46,8,10,1,0,2,9,6,15,0.217,0.345,0.37,0.715,17
2008,AL,Ramon Ramirez,26,KCR,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Cody Ransom,32,NYY,33,51,43,9,13,3,0,4,8,6,12,0.302,0.4,0.651,1.051,28
2008,AL,Clay Rapada,27,DET,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Darrell Rasner,27,NYY,2,3,1,0,0,0,0,0,0,2,1,0,0.667,0,0.667,0
2008,AL,Mike Redmond,37,MIN,38,137,129,14,37,6,0,0,12,5,11,0.287,0.321,0.333,0.655,43
2008,AL,Jeremy Reed,27,SEA,97,312,286,30,77,18,1,2,31,18,38,0.269,0.314,0.36,0.674,103
2008,AL,Edgar Renteria,31,DET,138,547,503,69,136,22,2,10,55,37,64,0.27,0.317,0.382,0.699,192
2008,AL,Alberto Reyes,38,TBR,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Dennys Reyes,31,MIN,6,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Arthur Rhodes,38,SEA,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Shawn Riggans,27,TBR,44,152,135,21,30,7,0,6,24,12,30,0.222,0.287,0.407,0.694,55
2008,AL,Juan Rincon,29,MIN,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Alex Rios,27,TOR,155,687,635,91,185,47,8,15,79,44,112,0.291,0.337,0.461,0.798,293
2008,AL,Juan Rivera,29,LAA,89,280,256,31,63,13,0,12,45,16,33,0.246,0.282,0.438,0.72,112
2008,AL,Mariano Rivera,38,NYY,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Brian Roberts,30,BAL,155,704,611,107,181,51,8,9,57,82,104,0.296,0.378,0.45,0.828,275
2008,AL,Ryan Roberts,27,TEX,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,David Robertson,23,NYY,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Nate Robertson,30,DET,2,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Fernando Rodney,31,DET,2,0,0,0,0,0,0,0,0,0,0,,,,,0
